id;AfterPenaltyAway;AfterPenaltyHome;Away;Day;DivisionAway;DivisionHome;DivisionPlaceAway;DivisionPlaceDifference;DivisionPlaceHome;FavouriteStatusAway;FavouriteStatusHome;FocusedEvent;GameID;GameNumber;GoalsAway;GoalsHome;Home;Played;PrestigeCupAway;PrestigeCupHome;PrestigePointsBasic;PrestigePointsDivisionBasic;PrestigePointsFocusedEvent;PrestigePointsRivalryAway;PrestigePointsRivalryHome;PrestigePointsTotalAway;PrestigePointsTotalHome;TournamnetRound;RoutinePoints;SignAway;SignHome;TeamMotivationAway;TeamMotivationFavouriteStatusAway;TeamMotivationFavouriteStatusHome;TeamMotivationHome;TeamMotivationPreviousRoundAway;TeamMotivationPreviousRoundHome;TeamMotivationSituationAway;TeamMotivationSituationHome;TeamRankAway;TeamRankDifference;TeamRankDivisionAway;TeamRankDivisionDifference;TeamRankDivisionHome;TeamRankHome;TeamRivalryAway;TeamRivalryHome;TeamRivalryTotal;TeamTacticsAway;TeamTacticsGameValueAway;TeamTacticsGameValueHome;TeamTacticsHome;TeamTacticsValueAway;TeamTacticsValueHome;Tournament;TypeOfGame;Week;Winner;QualificationHome;QualificationAway;SchedulingIdentifyerHome;SchedulingIdentifyerAway
461;;;SV;57;;;9;-1;8;Normal;Normal;Relegation battle;461;5;;;CJ;0;;;0.0;-0.01;0.03;0.0;0.0;0.02;0.02;9;0;;;1.295625;1.0;1.03;1.301875;1.0225;0.9575;0.29;0.29;57;-9;10;-1;9;48;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;4;Group;9;;;;ScheduleDraw;ScheduleDraw
462;;;ISF;57;;;4;6;10;Favorite;Underdog;;462;1;;;TBT;0;;;0.0;0.01;;0.173913043478261;0.173913043478261;0.183913043478261;0.183913043478261;9;0;;;1.21375;0.91;1.02;1.319375;0.965;1.0575;0.29;0.29;33;5;8;1;9;38;2.0;2.0;4.0;Balanced;0.51685393258427;0.439024390243902;Balanced;0.51685393258427;0.439024390243902;3;Group;9;;;;ScheduleDraw;ScheduleDraw
463;;;DO;57;;;2;3;5;Normal;Normal;;463;2;;;MS;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;9;0;;;1.306875;1.04;0.96;1.256875;0.9475;0.9875;0.29;0.29;28;-2;7;-1;6;26;0.0;0.0;0.0;Drop back;0.178571428571429;0.533333333333333;Balanced;0.178571428571429;0.533333333333333;3;Group;9;;;;ScheduleDraw;ScheduleDraw
464;;;TH;57;;;1;7;8;Favorite;Underdog;;464;3;;;KS;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;9;0;;;1.1025;0.9;0.98;1.2875;0.95;1.05;0.19;0.29;11;9;1;2;3;20;0.0;0.0;0.0;Drop back;0.2;0.346153846153846;Balanced;0.2;0.346153846153846;3;Group;9;;;;ScheduleDraw;ScheduleDraw
465;;;TA;57;;;3;3;6;Normal;Normal;;465;4;;;SST;0;;;0.0;0.01;;0.0869565217391304;0.0869565217391304;0.0969565217391304;0.0969565217391304;9;0;;;1.28375;0.99;1.05;1.340625;1.005;1.0525;0.29;0.29;21;-3;4;-2;2;18;1.0;1.0;2.0;Drop back;0.269230769230769;0.666666666666667;Balanced;0.269230769230769;0.666666666666667;3;Group;9;;;;ScheduleDraw;ScheduleDraw
466;;;EAG;57;;;9;-2;7;Underdog;Favorite;Relegation battle;466;5;;;BK;0;;;0.0;0.01;0.03;0.0869565217391304;0.0869565217391304;0.12695652173913;0.12695652173913;9;0;;;1.3025;1.0;0.99;1.289375;1.05;1.0275;0.29;0.29;43;-21;10;-5;5;22;1.0;1.0;2.0;Balanced;0.529411764705882;0.656;Balanced;0.529411764705882;0.656;3;Group;9;;;;ScheduleDraw;ScheduleDraw
467;;;HÖ;57;;;7;-4;3;Big underdog;Big favorite;;467;1;;;ÖD;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;9;0;;;1.3225;1.01;0.95;1.245;1.1;0.97;0.29;0.29;32;-29;10;-9;1;3;2.0;2.0;4.0;Balanced;0.436781609195402;0.551282051282051;Balanced;0.436781609195402;0.551282051282051;2;Group;9;;;;ScheduleDraw;ScheduleDraw
468;;;LEO;57;;;5;3;8;Favorite;Underdog;;468;2;;;PA;0;;;0.0;0.03;;0.0;0.0;0.03;0.03;9;0;;;1.27625;0.99;0.98;1.276875;0.975;1.0075;0.29;0.29;12;5;5;3;8;17;0.0;0.0;0.0;Balanced;0.678571428571429;0.583333333333333;Balanced;0.678571428571429;0.583333333333333;2;Group;9;;;;ScheduleDraw;ScheduleDraw
469;;;SSL;57;;;2;-1;1;Underdog;Favorite;Top Meeting;469;3;;;TG;0;;;0.0;0.03;0.01;0.0;0.0;0.04;0.04;9;0;;;1.31125;1.09;1.03;1.2075;0.815;0.98;0.29;0.19;16;-11;7;-5;2;5;0.0;0.0;0.0;Push up;0.764705882352941;0.321428571428571;Balanced;0.764705882352941;0.321428571428571;2;Group;9;;;;ScheduleDraw;ScheduleDraw
470;;;VIK;57;;;6;3;9;Normal;Normal;;470;4;;;SFÅ;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;9;0;;;1.309375;1.03;1.04;1.3725;0.9875;1.21;0.29;0.29;10;-2;4;-1;3;8;2.0;2.0;4.0;Drop back;0.25;0.196428571428571;Drop back;0.25;0.196428571428571;2;Group;9;;;;ScheduleDraw;ScheduleDraw
471;;;LION;57;;;4;6;10;Normal;Normal;;471;5;;;TWL;0;;;0.0;0.03;;0.217391304347826;0.217391304347826;0.247391304347826;0.247391304347826;9;0;;;1.2775;1.0;1.01;1.315;0.95;1.07;0.29;0.29;24;-10;9;-3;6;14;2.5;2.5;5.0;Balanced;0.5;0.235294117647059;Drop back;0.5;0.235294117647059;2;Group;9;;;;ScheduleDraw;ScheduleDraw
472;;;SF;57;;;3;-1;2;Underdog;Favorite;Top Meeting;472;1;;;KÄ;0;;;0.0;0.05;0.01;0.608695652173913;0.521739130434783;0.668695652173913;0.581739130434783;9;0;;;1.281875;0.99;1.0;1.2925;0.9975;1.01;0.29;0.29;7;-6;5;-4;1;1;7.0;6.0;13.0;Balanced;0.5;0.410958904109589;Balanced;0.5;0.410958904109589;1;Group;9;;;;ScheduleDraw;ScheduleDraw
473;;;SL;57;;;6;2;8;Normal;Normal;;473;2;;;DBL;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;9;0;;;1.26875;0.98;1.05;1.351875;0.975;1.0975;0.29;0.29;6;-4;4;-2;2;2;0.5;0.5;1.0;Balanced;0.531645569620253;0.1;Drop back;0.531645569620253;0.1;1;Group;9;;;;ScheduleDraw;ScheduleDraw
474;;;SFA;57;;;4;1;5;Favorite;Underdog;Even Oppenents;474;3;;;ZB;0;;;0.0;0.05;0.05;0.0;0.0;0.1;0.1;9;0;;;1.255625;0.96;1.0;1.284375;0.9825;0.9775;0.29;0.29;4;9;3;4;7;13;0.0;0.0;0.0;Balanced;0.591836734693878;0.595238095238095;Balanced;0.591836734693878;0.595238095238095;1;Group;9;;;;ScheduleDraw;ScheduleDraw
475;;;SSM;57;;;7;3;10;Favorite;Underdog;Relegation battle;475;4;;;PBV;0;;;0.0;0.05;0.03;0.130434782608696;0.130434782608696;0.210434782608696;0.210434782608696;9;0;;;1.21;0.9;1.03;1.31875;0.98;1.025;0.29;0.29;15;4;8;1;9;19;1.5;1.5;3.0;Balanced;0.369565217391304;0.413793103448276;Balanced;0.369565217391304;0.413793103448276;1;Group;9;;;;ScheduleDraw;ScheduleDraw
476;;;PF;57;;;1;8;9;Big favorite;Big underdog;;476;5;;;FF;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;9;0;;;1.205;1.04;1.09;1.354375;0.94;0.9875;0.19;0.29;9;14;6;4;10;23;0.5;0.5;1.0;Balanced;0.571428571428571;0.225806451612903;Drop back;0.571428571428571;0.225806451612903;1;Group;9;;;;ScheduleDraw;ScheduleDraw
477;;;;64;;;;;;;;Top Meeting;477;1;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;1;8;TablePlace;TablePlace
478;;;;64;;;;;;;;Top Meeting;478;2;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;2;7;TablePlace;TablePlace
479;;;;64;;;;;;;;Top Meeting;479;3;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;3;6;TablePlace;TablePlace
480;;;;64;;;;;;;;Top Meeting;480;4;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;4;5;TablePlace;TablePlace
481;;;;64;;;;;;;;Top Meeting;481;1;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;1;8;TablePlace;TablePlace
482;;;;64;;;;;;;;Top Meeting;482;2;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;2;7;TablePlace;TablePlace
483;;;;64;;;;;;;;Top Meeting;483;3;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;3;6;TablePlace;TablePlace
484;;;;64;;;;;;;;Top Meeting;484;4;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;4;5;TablePlace;TablePlace
485;;;;64;;;;;;;;Top Meeting;485;1;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;1;8;TablePlace;TablePlace
486;;;;64;;;;;;;;Top Meeting;486;2;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;2;7;TablePlace;TablePlace
487;;;;64;;;;;;;;Top Meeting;487;3;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;3;6;TablePlace;TablePlace
488;;;;64;;;;;;;;Top Meeting;488;4;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;4;5;TablePlace;TablePlace
489;;;;64;;;;;;;;Top Meeting;489;1;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;1;8;TablePlace;TablePlace
490;;;;64;;;;;;;;Top Meeting;490;2;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;2;7;TablePlace;TablePlace
491;;;;64;;;;;;;;Top Meeting;491;3;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;3;6;TablePlace;TablePlace
492;;;;64;;;;;;;;Top Meeting;492;4;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;4;5;TablePlace;TablePlace
493;;;;64;;;;;;;;Top Meeting;493;1;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;1;8;TablePlace;TablePlace
494;;;;64;;;;;;;;Top Meeting;494;2;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;2;7;TablePlace;TablePlace
495;;;;64;;;;;;;;Top Meeting;495;3;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;3;6;TablePlace;TablePlace
496;;;;64;;;;;;;;Top Meeting;496;4;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;4;5;TablePlace;TablePlace
497;;;;64;;;;;;;;Top Meeting;497;1;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;1;8;TablePlace;TablePlace
498;;;;64;;;;;;;;Top Meeting;498;2;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;2;7;TablePlace;TablePlace
499;;;;64;;;;;;;;Top Meeting;499;3;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;3;6;TablePlace;TablePlace
500;;;;64;;;;;;;;Top Meeting;500;4;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;4;5;TablePlace;TablePlace
501;;;;71;;;;;;;;Top Meeting;501;1;;;;0;;;0.0;-0.05;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;477;479;GameLooser;GameLooser
502;;;;71;;;;;;;;Top Meeting;502;2;;;;0;;;0.0;-0.05;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;478;480;GameLooser;GameLooser
503;;;;71;;;;;;;;Top Meeting;503;1;;;;0;;;0.1;-0.05;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;477;479;GameWinner;GameWinner
504;;;;71;;;;;;;;Top Meeting;504;2;;;;0;;;0.1;-0.05;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;478;480;GameWinner;GameWinner
505;;;;71;;;;;;;;Top Meeting;505;1;;;;0;;;0.0;-0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;481;483;GameLooser;GameLooser
506;;;;71;;;;;;;;Top Meeting;506;2;;;;0;;;0.0;-0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;482;484;GameLooser;GameLooser
507;;;;71;;;;;;;;Top Meeting;507;1;;;;0;;;0.1;-0.03;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;481;483;GameWinner;GameWinner
508;;;;71;;;;;;;;Top Meeting;508;2;;;;0;;;0.1;-0.03;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;482;484;GameWinner;GameWinner
509;;;;71;;;;;;;;Top Meeting;509;1;;;;0;;;0.0;-0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;485;487;GameLooser;GameLooser
510;;;;71;;;;;;;;Top Meeting;510;2;;;;0;;;0.0;-0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;486;488;GameLooser;GameLooser
511;;;;71;;;;;;;;Top Meeting;511;1;;;;0;;;0.1;-0.01;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;485;487;GameWinner;GameWinner
512;;;;71;;;;;;;;Top Meeting;512;2;;;;0;;;0.1;-0.01;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;486;488;GameWinner;GameWinner
513;;;;71;;;;;;;;Top Meeting;513;1;;;;0;;;0.0;0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;489;491;GameLooser;GameLooser
514;;;;71;;;;;;;;Top Meeting;514;2;;;;0;;;0.0;0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;490;492;GameLooser;GameLooser
515;;;;71;;;;;;;;Top Meeting;515;1;;;;0;;;0.3;0.01;;;;;;Semi Final;3;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;489;491;GameWinner;GameWinner
516;;;;71;;;;;;;;Top Meeting;516;2;;;;0;;;0.3;0.01;;;;;;Semi Final;3;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;490;492;GameWinner;GameWinner
517;;;;71;;;;;;;;Top Meeting;517;1;;;;0;;;0.0;0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;493;495;GameLooser;GameLooser
518;;;;71;;;;;;;;Top Meeting;518;2;;;;0;;;0.0;0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;494;496;GameLooser;GameLooser
519;;;;71;;;;;;;;Top Meeting;519;1;;;;0;;;0.4;0.03;;;;;;Semi Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;493;495;GameWinner;GameWinner
520;;;;71;;;;;;;;Top Meeting;520;2;;;;0;;;0.4;0.03;;;;;;Semi Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;494;496;GameWinner;GameWinner
521;;;;71;;;;;;;;Top Meeting;521;1;;;;0;;;0.1;0.05;;;;;;B-Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;497;499;GameLooser;GameLooser
522;;;;71;;;;;;;;Top Meeting;522;2;;;;0;;;0.1;0.05;;;;;;B-Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;498;500;GameLooser;GameLooser
523;;;;71;;;;;;;;Top Meeting;523;1;;;;0;;;0.7;0.05;;;;;;Semi Final;7;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;497;499;GameWinner;GameWinner
524;;;;71;;;;;;;;Top Meeting;524;2;;;;0;;;0.7;0.05;;;;;;Semi Final;7;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;498;500;GameWinner;GameWinner
525;;;;74;;;;;;;;;525;1;;;;0;;;;;;;;;;Semi Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;11;;413;414;GameWinner;GameWinner
526;;;;74;;;;;;;;;526;2;;;;0;;;;;;;;;;Semi Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;11;;415;416;GameWinner;GameWinner
527;;;;78;;;;;;;;Top Meeting;527;1;;;;0;;;0.0;-0.05;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;9;10;TablePlace;TablePlace
528;;;;78;;;;;;;;Top Meeting;528;1;;;;0;;;0.0;-0.05;;;;;;Match for 7th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;501;502;GameLooser;GameLooser
529;;;;78;;;;;;;;Top Meeting;529;1;;;;0;;;0.0;-0.05;;;;;;Match for 5th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;501;502;GameWinner;GameWinner
530;;;;78;;;;;;;;Top Meeting;530;1;;;;0;;;0.1;-0.05;;;;;;Match for 3rd place;1;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;503;504;GameLooser;GameLooser
531;;;;78;;;;;;;;Top Meeting;531;1;;;;0;;;0.0;-0.03;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;9;10;TablePlace;TablePlace
532;;;;78;;;;;;;;Top Meeting;532;1;;;;0;;;0.0;-0.03;;;;;;Match for 7th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;505;506;GameLooser;GameLooser
533;;;;78;;;;;;;;Top Meeting;533;1;;;;0;;;0.0;-0.03;;;;;;Match for 5th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;505;506;GameWinner;GameWinner
534;;;;78;;;;;;;;Top Meeting;534;1;;;;0;;;0.1;-0.03;;;;;;Match for 3rd place;1;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;507;508;GameLooser;GameLooser
535;;;;78;;;;;;;;Top Meeting;535;1;;;;0;;;0.0;-0.01;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;9;10;TablePlace;TablePlace
536;;;;78;;;;;;;;Top Meeting;536;1;;;;0;;;0.0;-0.01;;;;;;Match for 7th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;509;510;GameLooser;GameLooser
537;;;;78;;;;;;;;Top Meeting;537;1;;;;0;;;0.0;-0.01;;;;;;Match for 5th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;509;510;GameWinner;GameWinner
538;;;;78;;;;;;;;Top Meeting;538;1;;;;0;;;0.1;-0.01;;;;;;Match for 3rd place;1;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;511;512;GameLooser;GameLooser
539;;;;78;;;;;;;;Top Meeting;539;1;;;;0;;;0.0;0.01;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;12;;9;10;TablePlace;TablePlace
540;;;;78;;;;;;;;Top Meeting;540;1;;;;0;;;0.0;0.01;;;;;;Match for 7th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;12;;513;514;GameLooser;GameLooser
541;;;;78;;;;;;;;Top Meeting;541;1;;;;0;;;0.1;0.01;;;;;;Match for 5th place;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;12;;513;514;GameWinner;GameWinner
542;;;;78;;;;;;;;Top Meeting;542;1;;;;0;;;0.3;0.01;;;;;;Match for 3rd place;3;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;12;;515;516;GameLooser;GameLooser
543;;;;78;;;;;;;;Top Meeting;543;1;;;;0;;;0.0;0.03;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;12;;9;10;TablePlace;TablePlace
544;;;;78;;;;;;;;Top Meeting;544;1;;;;0;;;0.1;0.03;;;;;;Match for 7th place;1;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;12;;517;518;GameLooser;GameLooser
545;;;;78;;;;;;;;Top Meeting;545;1;;;;0;;;0.2;0.03;;;;;;Match for 5th place;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;12;;517;518;GameWinner;GameWinner
546;;;;78;;;;;;;;Top Meeting;546;1;;;;0;;;0.4;0.03;;;;;;Match for 3rd place;4;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;12;;519;520;GameLooser;GameLooser
547;;;;78;;;;;;;;Top Meeting;547;1;;;;0;;;0.1;0.05;;;;;;Match for 9th Place;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;12;;9;10;TablePlace;TablePlace
548;;;;78;;;;;;;;Top Meeting;548;1;;;;0;;;0.3;0.05;;;;;;Match for 7th place;3;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;12;;521;522;GameLooser;GameLooser
549;;;;78;;;;;;;;Top Meeting;549;1;;;;0;;;0.5;0.05;;;;;;Match for 5th place;5;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;12;;521;522;GameWinner;GameWinner
550;;;;78;;;;;;;;Top Meeting;550;1;;;;0;;;0.7;0.05;;;;;;Match for 3rd place;7;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;12;;523;524;GameLooser;GameLooser
551;;;;81;;;;;;;;Top Meeting;551;1;;;;0;;;0.2;-0.05;;;;;;Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;503;504;GameWinner;GameWinner
552;;;;81;;;;;;;;Top Meeting;552;1;;;;0;;;0.2;-0.03;;;;;;Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;507;508;GameWinner;GameWinner
553;;;;81;;;;;;;;Top Meeting;553;1;;;;0;;;0.3;-0.01;;;;;;Final;3;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;511;512;GameWinner;GameWinner
554;;;;81;;;;;;;;Top Meeting;554;1;;;;0;;;0.5;0.01;;;;;;Final;5;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;12;;515;516;GameWinner;GameWinner
555;;;;81;;;;;;;;Top Meeting;555;1;;;;0;;;0.6;0.03;;;;;;Final;6;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;12;;519;520;GameWinner;GameWinner
556;;;;81;;;;;;;;Top Meeting;556;1;;;;0;;;1.2;0.05;;;;;;Final;12;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;12;;523;524;GameWinner;GameWinner
557;;;;85;;;;;;;;;557;1;;;;0;;;;;;;;;;Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;13;;525;526;GameWinner;GameWinner
