id;AfterPenaltyAway;AfterPenaltyHome;Away;Day;DivisionAway;DivisionHome;DivisionPlaceAway;DivisionPlaceDifference;DivisionPlaceHome;FavouriteStatusAway;FavouriteStatusHome;FocusedEvent;GameID;GameNumber;GoalsAway;GoalsHome;Home;Played;PrestigeCupAway;PrestigeCupHome;PrestigePointsBasic;PrestigePointsDivisionBasic;PrestigePointsFocusedEvent;PrestigePointsRivalryAway;PrestigePointsRivalryHome;PrestigePointsTotalAway;PrestigePointsTotalHome;TournamnetRound;RoutinePoints;SignAway;SignHome;TeamMotivationAway;TeamMotivationFavouriteStatusAway;TeamMotivationFavouriteStatusHome;TeamMotivationHome;TeamMotivationPreviousRoundAway;TeamMotivationPreviousRoundHome;TeamMotivationSituationAway;TeamMotivationSituationHome;TeamRankAway;TeamRankDifference;TeamRankDivisionAway;TeamRankDivisionDifference;TeamRankDivisionHome;TeamRankHome;TeamRivalryAway;TeamRivalryHome;TeamRivalryTotal;TeamTacticsAway;TeamTacticsGameValueAway;TeamTacticsGameValueHome;TeamTacticsHome;TeamTacticsValueAway;TeamTacticsValueHome;TournamentName;TypeOfGame;Week;Winner;QualificationAway;QualificationHome;SchedulingIdentifyerAway;SchedulingIdentifyerHome;Tournament_id;HomeTeam_id;AwayTeam_id
447;;;GC;57;;;6;2;8;Favorite;Underdog;;447;1;;;MÖS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.159375;0.95;1.01;1.183125;1.0275;0.9425;0.19;0.19;55;5;7;3;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw;6;51;52
448;;;GE;57;;;5;4;9;Favorite;Underdog;;448;2;;;BM;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.163125;0.96;1.05;1.2275;1.0125;1.0;0.19;0.19;50;8;5;3;8;58;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw;6;53;60
449;;;ÖR;57;;;10;-8;2;Underdog;Favorite;;449;3;;;CN;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.24125;1.05;0.98;1.16875;1.055;0.975;0.19;0.19;59;-7;9;-3;6;52;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw;6;54;57
450;;;KU;57;;;7;-4;3;Underdog;Favorite;;450;4;;;BI;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.17875;0.98;1.02;1.215;1.015;1.04;0.19;0.19;46;-12;3;-2;1;34;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw;6;55;58
451;;;ARK;57;;;1;3;4;Favorite;Underdog;;451;5;;;SOS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.050625;0.96;1.03;1.219375;0.9625;1.0275;0.09;0.19;36;11;2;2;4;47;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw;6;56;59
452;;;KN;57;;;10;-2;8;Underdog;Favorite;Relegation battle;452;1;;;TD;0;;;0.0;-0.03;0.03;0.0869565217391304;0.0869565217391304;0.0869565217391304;0.0869565217391304;9;0;;;1.33375;1.03;0.91;1.26875;1.085;1.185;0.29;0.29;53;-26;8;-7;1;27;1.0;1.0;2.0;Balanced;0.491071428571428;0.0166666666666667;Drop back;0.491071428571428;0.0166666666666667;5;Group;9;;;;ScheduleDraw;ScheduleDraw;5;41;42
453;;;HS;57;;;5;4;9;Favorite;Underdog;;453;2;;;SFI;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.29875;1.01;1.01;1.3375;1.005;1.16;0.29;0.29;37;7;2;2;4;44;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw;5;43;44
454;;;NS;57;;;3;-2;1;Normal;Normal;Top Meeting;454;3;;;SVF;0;;;0.0;-0.03;0.01;0.0;0.0;-0.02;-0.02;9;0;;;1.259375;1.02;1.05;1.19875;0.8175;0.885;0.29;0.19;51;5;7;3;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw;5;45;48
455;;;HH;57;;;6;-4;2;Normal;Normal;;455;4;;;ELD;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.285;1.0;1.03;1.290625;0.98;0.9125;0.29;0.29;41;13;3;6;9;54;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw;5;46;50
456;;;AF;57;;;7;-3;4;Underdog;Favorite;;456;5;;;COB;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.3075;1.02;0.91;1.21625;1.01;0.975;0.29;0.29;49;-4;6;-1;5;45;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw;5;47;49
457;;;TL;57;;;2;-1;1;Normal;Normal;Top Meeting;457;1;;;TW;0;;;0.0;-0.01;0.01;0.0869565217391304;0.0869565217391304;0.0869565217391304;0.0869565217391304;9;0;;;1.345;1.05;1.04;1.201875;1.07;0.9275;0.29;0.19;31;4;4;1;5;35;1.0;1.0;2.0;Balanced;0.484536082474227;0.397727272727273;Balanced;0.484536082474227;0.397727272727273;4;Group;9;;;;ScheduleDraw;ScheduleDraw;4;31;32
458;;;CHA;57;;;5;2;7;Normal;Normal;;458;2;;;SS;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.266875;1.02;0.99;1.321875;0.8475;1.1575;0.29;0.29;39;-9;6;-3;3;30;1.0;1.0;2.0;Balanced;0.409090909090909;0.0677966101694915;Drop back;0.409090909090909;0.0677966101694915;4;Group;9;;;;ScheduleDraw;ScheduleDraw;4;33;34
459;;;LOD;57;;;6;-3;3;Normal;Normal;;459;3;;;VP;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.324375;0.99;1.01;1.2925;1.1675;0.98;0.29;0.29;25;4;1;1;2;29;1.0;1.0;2.0;Balanced;0.484375;0.127659574468085;Drop back;0.484375;0.127659574468085;4;Group;9;;;;ScheduleDraw;ScheduleDraw;4;35;36
460;;;S;57;;;10;-6;4;Underdog;Favorite;;460;4;;;SOL;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.3775;1.09;0.93;1.223125;1.08;0.9425;0.29;0.29;42;-2;8;-1;7;40;1.0;1.0;2.0;Balanced;0.386363636363636;0.222222222222222;Drop back;0.386363636363636;0.222222222222222;4;Group;9;;;;ScheduleDraw;ScheduleDraw;4;37;38
461;;;SV;57;;;9;-1;8;Normal;Normal;Relegation battle;461;5;;;CJ;0;;;0.0;-0.01;0.03;0.0;0.0;0.02;0.02;9;0;;;1.295625;1.0;1.03;1.301875;1.0225;0.9575;0.29;0.29;57;-9;10;-1;9;48;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;4;Group;9;;;;ScheduleDraw;ScheduleDraw;4;39;40
462;;;ISF;57;;;4;6;10;Favorite;Underdog;;462;1;;;TBT;0;;;0.0;0.01;;0.173913043478261;0.173913043478261;0.183913043478261;0.183913043478261;9;0;;;1.21375;0.91;1.02;1.319375;0.965;1.0575;0.29;0.29;33;5;8;1;9;38;2.0;2.0;4.0;Balanced;0.51685393258427;0.439024390243902;Balanced;0.51685393258427;0.439024390243902;3;Group;9;;;;ScheduleDraw;ScheduleDraw;3;21;22
463;;;DO;57;;;2;3;5;Normal;Normal;;463;2;;;MS;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;9;0;;;1.306875;1.04;0.96;1.256875;0.9475;0.9875;0.29;0.29;28;-2;7;-1;6;26;0.0;0.0;0.0;Drop back;0.178571428571429;0.533333333333333;Balanced;0.178571428571429;0.533333333333333;3;Group;9;;;;ScheduleDraw;ScheduleDraw;3;23;30
464;;;TH;57;;;1;7;8;Favorite;Underdog;;464;3;;;KS;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;9;0;;;1.1025;0.9;0.98;1.2875;0.95;1.05;0.19;0.29;11;9;1;2;3;20;0.0;0.0;0.0;Drop back;0.2;0.346153846153846;Balanced;0.2;0.346153846153846;3;Group;9;;;;ScheduleDraw;ScheduleDraw;3;24;29
465;;;TA;57;;;3;3;6;Normal;Normal;;465;4;;;SST;0;;;0.0;0.01;;0.0869565217391304;0.0869565217391304;0.0969565217391304;0.0969565217391304;9;0;;;1.28375;0.99;1.05;1.340625;1.005;1.0525;0.29;0.29;21;-3;4;-2;2;18;1.0;1.0;2.0;Drop back;0.269230769230769;0.666666666666667;Balanced;0.269230769230769;0.666666666666667;3;Group;9;;;;ScheduleDraw;ScheduleDraw;3;25;26
466;;;EAG;57;;;9;-2;7;Underdog;Favorite;Relegation battle;466;5;;;BK;0;;;0.0;0.01;0.03;0.0869565217391304;0.0869565217391304;0.12695652173913;0.12695652173913;9;0;;;1.3025;1.0;0.99;1.289375;1.05;1.0275;0.29;0.29;43;-21;10;-5;5;22;1.0;1.0;2.0;Balanced;0.529411764705882;0.656;Balanced;0.529411764705882;0.656;3;Group;9;;;;ScheduleDraw;ScheduleDraw;3;27;28
467;;;HÖ;57;;;7;-4;3;Big underdog;Big favorite;;467;1;;;ÖD;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;9;0;;;1.3225;1.01;0.95;1.245;1.1;0.97;0.29;0.29;32;-29;10;-9;1;3;2.0;2.0;4.0;Balanced;0.436781609195402;0.551282051282051;Balanced;0.436781609195402;0.551282051282051;2;Group;9;;;;ScheduleDraw;ScheduleDraw;2;11;12
468;;;LEO;57;;;5;3;8;Favorite;Underdog;;468;2;;;PA;0;;;0.0;0.03;;0.0;0.0;0.03;0.03;9;0;;;1.27625;0.99;0.98;1.276875;0.975;1.0075;0.29;0.29;12;5;5;3;8;17;0.0;0.0;0.0;Balanced;0.678571428571429;0.583333333333333;Balanced;0.678571428571429;0.583333333333333;2;Group;9;;;;ScheduleDraw;ScheduleDraw;2;13;20
469;;;SSL;57;;;2;-1;1;Underdog;Favorite;Top Meeting;469;3;;;TG;0;;;0.0;0.03;0.01;0.0;0.0;0.04;0.04;9;0;;;1.31125;1.09;1.03;1.2075;0.815;0.98;0.29;0.19;16;-11;7;-5;2;5;0.0;0.0;0.0;Push up;0.764705882352941;0.321428571428571;Balanced;0.764705882352941;0.321428571428571;2;Group;9;;;;ScheduleDraw;ScheduleDraw;2;14;19
470;;;VIK;57;;;6;3;9;Normal;Normal;;470;4;;;SFÅ;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;9;0;;;1.309375;1.03;1.04;1.3725;0.9875;1.21;0.29;0.29;10;-2;4;-1;3;8;2.0;2.0;4.0;Drop back;0.25;0.196428571428571;Drop back;0.25;0.196428571428571;2;Group;9;;;;ScheduleDraw;ScheduleDraw;2;15;17
471;;;LION;57;;;4;6;10;Normal;Normal;;471;5;;;TWL;0;;;0.0;0.03;;0.217391304347826;0.217391304347826;0.247391304347826;0.247391304347826;9;0;;;1.2775;1.0;1.01;1.315;0.95;1.07;0.29;0.29;24;-10;9;-3;6;14;2.5;2.5;5.0;Balanced;0.5;0.235294117647059;Drop back;0.5;0.235294117647059;2;Group;9;;;;ScheduleDraw;ScheduleDraw;2;16;18
472;;;SF;57;;;3;-1;2;Underdog;Favorite;Top Meeting;472;1;;;KÄ;0;;;0.0;0.05;0.01;0.608695652173913;0.521739130434783;0.668695652173913;0.581739130434783;9;0;;;1.281875;0.99;1.0;1.2925;0.9975;1.01;0.29;0.29;7;-6;5;-4;1;1;7.0;6.0;13.0;Balanced;0.5;0.410958904109589;Balanced;0.5;0.410958904109589;1;Group;9;;;;ScheduleDraw;ScheduleDraw;1;1;3
473;;;SL;57;;;6;2;8;Normal;Normal;;473;2;;;DBL;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;9;0;;;1.26875;0.98;1.05;1.351875;0.975;1.0975;0.29;0.29;6;-4;4;-2;2;2;0.5;0.5;1.0;Balanced;0.531645569620253;0.1;Drop back;0.531645569620253;0.1;1;Group;9;;;;ScheduleDraw;ScheduleDraw;1;2;6
474;;;SFA;57;;;4;1;5;Favorite;Underdog;Even Oppenents;474;3;;;ZB;0;;;0.0;0.05;0.05;0.0;0.0;0.1;0.1;9;0;;;1.255625;0.96;1.0;1.284375;0.9825;0.9775;0.29;0.29;4;9;3;4;7;13;0.0;0.0;0.0;Balanced;0.591836734693878;0.595238095238095;Balanced;0.591836734693878;0.595238095238095;1;Group;9;;;;ScheduleDraw;ScheduleDraw;1;4;9
475;;;SSM;57;;;7;3;10;Favorite;Underdog;Relegation battle;475;4;;;PBV;0;;;0.0;0.05;0.03;0.130434782608696;0.130434782608696;0.210434782608696;0.210434782608696;9;0;;;1.21;0.9;1.03;1.31875;0.98;1.025;0.29;0.29;15;4;8;1;9;19;1.5;1.5;3.0;Balanced;0.369565217391304;0.413793103448276;Balanced;0.369565217391304;0.413793103448276;1;Group;9;;;;ScheduleDraw;ScheduleDraw;1;5;8
476;;;PF;57;;;1;8;9;Big favorite;Big underdog;;476;5;;;FF;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;9;0;;;1.205;1.04;1.09;1.354375;0.94;0.9875;0.19;0.29;9;14;6;4;10;23;0.5;0.5;1.0;Balanced;0.571428571428571;0.225806451612903;Drop back;0.571428571428571;0.225806451612903;1;Group;9;;;;ScheduleDraw;ScheduleDraw;1;7;10
477;;;;64;;;;;;;;Top Meeting;477;1;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;8;1;TablePlace;TablePlace;6;;
478;;;;64;;;;;;;;Top Meeting;478;2;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;7;2;TablePlace;TablePlace;6;;
479;;;;64;;;;;;;;Top Meeting;479;3;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;6;3;TablePlace;TablePlace;6;;
480;;;;64;;;;;;;;Top Meeting;480;4;;;;0;;;0.0;-0.05;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;10;;5;4;TablePlace;TablePlace;6;;
481;;;;64;;;;;;;;Top Meeting;481;1;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;8;1;TablePlace;TablePlace;5;;
482;;;;64;;;;;;;;Top Meeting;482;2;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;7;2;TablePlace;TablePlace;5;;
483;;;;64;;;;;;;;Top Meeting;483;3;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;6;3;TablePlace;TablePlace;5;;
484;;;;64;;;;;;;;Top Meeting;484;4;;;;0;;;0.0;-0.03;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;10;;5;4;TablePlace;TablePlace;5;;
485;;;;64;;;;;;;;Top Meeting;485;1;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;8;1;TablePlace;TablePlace;4;;
486;;;;64;;;;;;;;Top Meeting;486;2;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;7;2;TablePlace;TablePlace;4;;
487;;;;64;;;;;;;;Top Meeting;487;3;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;6;3;TablePlace;TablePlace;4;;
488;;;;64;;;;;;;;Top Meeting;488;4;;;;0;;;0.0;-0.01;;;;;;Quarter Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;10;;5;4;TablePlace;TablePlace;4;;
489;;;;64;;;;;;;;Top Meeting;489;1;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;8;1;TablePlace;TablePlace;3;;
490;;;;64;;;;;;;;Top Meeting;490;2;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;7;2;TablePlace;TablePlace;3;;
491;;;;64;;;;;;;;Top Meeting;491;3;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;6;3;TablePlace;TablePlace;3;;
492;;;;64;;;;;;;;Top Meeting;492;4;;;;0;;;0.1;0.01;;;;;;Quarter Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;10;;5;4;TablePlace;TablePlace;3;;
493;;;;64;;;;;;;;Top Meeting;493;1;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;8;1;TablePlace;TablePlace;2;;
494;;;;64;;;;;;;;Top Meeting;494;2;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;7;2;TablePlace;TablePlace;2;;
495;;;;64;;;;;;;;Top Meeting;495;3;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;6;3;TablePlace;TablePlace;2;;
496;;;;64;;;;;;;;Top Meeting;496;4;;;;0;;;0.2;0.03;;;;;;Quarter Final;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;10;;5;4;TablePlace;TablePlace;2;;
497;;;;64;;;;;;;;Top Meeting;497;1;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;8;1;TablePlace;TablePlace;1;;
498;;;;64;;;;;;;;Top Meeting;498;2;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;7;2;TablePlace;TablePlace;1;;
499;;;;64;;;;;;;;Top Meeting;499;3;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;6;3;TablePlace;TablePlace;1;;
500;;;;64;;;;;;;;Top Meeting;500;4;;;;0;;;0.4;0.05;;;;;;Quarter Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;10;;5;4;TablePlace;TablePlace;1;;
501;;;;71;;;;;;;;Top Meeting;501;1;;;;0;;;0.0;-0.05;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;479;477;GameLooser;GameLooser;6;;
502;;;;71;;;;;;;;Top Meeting;502;2;;;;0;;;0.0;-0.05;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;480;478;GameLooser;GameLooser;6;;
503;;;;71;;;;;;;;Top Meeting;503;1;;;;0;;;0.1;-0.05;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;479;477;GameWinner;GameWinner;6;;
504;;;;71;;;;;;;;Top Meeting;504;2;;;;0;;;0.1;-0.05;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;11;;480;478;GameWinner;GameWinner;6;;
505;;;;71;;;;;;;;Top Meeting;505;1;;;;0;;;0.0;-0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;483;481;GameLooser;GameLooser;5;;
506;;;;71;;;;;;;;Top Meeting;506;2;;;;0;;;0.0;-0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;484;482;GameLooser;GameLooser;5;;
507;;;;71;;;;;;;;Top Meeting;507;1;;;;0;;;0.1;-0.03;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;483;481;GameWinner;GameWinner;5;;
508;;;;71;;;;;;;;Top Meeting;508;2;;;;0;;;0.1;-0.03;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;11;;484;482;GameWinner;GameWinner;5;;
509;;;;71;;;;;;;;Top Meeting;509;1;;;;0;;;0.0;-0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;487;485;GameLooser;GameLooser;4;;
510;;;;71;;;;;;;;Top Meeting;510;2;;;;0;;;0.0;-0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;488;486;GameLooser;GameLooser;4;;
511;;;;71;;;;;;;;Top Meeting;511;1;;;;0;;;0.1;-0.01;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;487;485;GameWinner;GameWinner;4;;
512;;;;71;;;;;;;;Top Meeting;512;2;;;;0;;;0.1;-0.01;;;;;;Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;11;;488;486;GameWinner;GameWinner;4;;
513;;;;71;;;;;;;;Top Meeting;513;1;;;;0;;;0.0;0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;491;489;GameLooser;GameLooser;3;;
514;;;;71;;;;;;;;Top Meeting;514;2;;;;0;;;0.0;0.01;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;492;490;GameLooser;GameLooser;3;;
515;;;;71;;;;;;;;Top Meeting;515;1;;;;0;;;0.3;0.01;;;;;;Semi Final;3;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;491;489;GameWinner;GameWinner;3;;
516;;;;71;;;;;;;;Top Meeting;516;2;;;;0;;;0.3;0.01;;;;;;Semi Final;3;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;11;;492;490;GameWinner;GameWinner;3;;
517;;;;71;;;;;;;;Top Meeting;517;1;;;;0;;;0.0;0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;495;493;GameLooser;GameLooser;2;;
518;;;;71;;;;;;;;Top Meeting;518;2;;;;0;;;0.0;0.03;;;;;;B-Semi Final;0;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;496;494;GameLooser;GameLooser;2;;
519;;;;71;;;;;;;;Top Meeting;519;1;;;;0;;;0.4;0.03;;;;;;Semi Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;495;493;GameWinner;GameWinner;2;;
520;;;;71;;;;;;;;Top Meeting;520;2;;;;0;;;0.4;0.03;;;;;;Semi Final;4;;;;;;;;;;;;;;;;;;;;;;;;;;2;Playoff;11;;496;494;GameWinner;GameWinner;2;;
521;;;;71;;;;;;;;Top Meeting;521;1;;;;0;;;0.1;0.05;;;;;;B-Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;499;497;GameLooser;GameLooser;1;;
522;;;;71;;;;;;;;Top Meeting;522;2;;;;0;;;0.1;0.05;;;;;;B-Semi Final;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;500;498;GameLooser;GameLooser;1;;
523;;;;71;;;;;;;;Top Meeting;523;1;;;;0;;;0.7;0.05;;;;;;Semi Final;7;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;499;497;GameWinner;GameWinner;1;;
524;;;;71;;;;;;;;Top Meeting;524;2;;;;0;;;0.7;0.05;;;;;;Semi Final;7;;;;;;;;;;;;;;;;;;;;;;;;;;1;Playoff;11;;500;498;GameWinner;GameWinner;1;;
525;;;;74;;;;;;;;;525;1;;;;0;;;;;;;;;;Semi Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;11;;414;413;GameWinner;GameWinner;10;;
526;;;;74;;;;;;;;;526;2;;;;0;;;;;;;;;;Semi Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;11;;416;415;GameWinner;GameWinner;10;;
527;;;;78;;;;;;;;Top Meeting;527;1;;;;0;;;0.0;-0.05;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;10;9;TablePlace;TablePlace;6;;
528;;;;78;;;;;;;;Top Meeting;528;1;;;;0;;;0.0;-0.05;;;;;;Match for 7th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;502;501;GameLooser;GameLooser;6;;
529;;;;78;;;;;;;;Top Meeting;529;1;;;;0;;;0.0;-0.05;;;;;;Match for 5th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;502;501;GameWinner;GameWinner;6;;
530;;;;78;;;;;;;;Top Meeting;530;1;;;;0;;;0.1;-0.05;;;;;;Match for 3rd place;1;;;;;;;;;;;;;;;;;;;;;;;;;;6;Playoff;12;;504;503;GameLooser;GameLooser;6;;
531;;;;78;;;;;;;;Top Meeting;531;1;;;;0;;;0.0;-0.03;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;10;9;TablePlace;TablePlace;5;;
532;;;;78;;;;;;;;Top Meeting;532;1;;;;0;;;0.0;-0.03;;;;;;Match for 7th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;506;505;GameLooser;GameLooser;5;;
533;;;;78;;;;;;;;Top Meeting;533;1;;;;0;;;0.0;-0.03;;;;;;Match for 5th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;506;505;GameWinner;GameWinner;5;;
534;;;;78;;;;;;;;Top Meeting;534;1;;;;0;;;0.1;-0.03;;;;;;Match for 3rd place;1;;;;;;;;;;;;;;;;;;;;;;;;;;5;Playoff;12;;508;507;GameLooser;GameLooser;5;;
535;;;;78;;;;;;;;Top Meeting;535;1;;;;0;;;0.0;-0.01;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;10;9;TablePlace;TablePlace;4;;
536;;;;78;;;;;;;;Top Meeting;536;1;;;;0;;;0.0;-0.01;;;;;;Match for 7th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;510;509;GameLooser;GameLooser;4;;
537;;;;78;;;;;;;;Top Meeting;537;1;;;;0;;;0.0;-0.01;;;;;;Match for 5th place;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;510;509;GameWinner;GameWinner;4;;
538;;;;78;;;;;;;;Top Meeting;538;1;;;;0;;;0.1;-0.01;;;;;;Match for 3rd place;1;;;;;;;;;;;;;;;;;;;;;;;;;;4;Playoff;12;;512;511;GameLooser;GameLooser;4;;
539;;;;78;;;;;;;;Top Meeting;539;1;;;;0;;;0.0;0.01;;;;;;Match for 9th Place;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;Playoff;12;;10;9;TablePlace;TablePlace;3;;
